order_id,user_id,order_date,status,total_amount,shipping_address,created_at,updated_at
1024,866,2023-11-14 12:09:32,pending,4066.86,301 Moland Way,2021-12-09 20:58:27,2022-06-30 03:32:07
1025,159,2023-06-26 19:31:27,pending,7909.68,227 Cherokee Terrace,2021-06-30 21:52:47,2022-02-19 07:49:16
1026,212,2023-12-17 00:39:42,pending,6738.16,80685 Forest Dale Crossing,2021-04-15 20:36:33,2022-09-05 22:10:59
1027,58,2023-01-19 13:15:46,delivered,390.67,57015 Mendota Place,2021-09-11 13:06:37,2022-12-13 07:13:30
1028,195,2023-06-29 23:44:36,shipped,8795.65,772 David Avenue,2021-03-11 04:51:13,2022-04-06 11:48:27
1029,109,2023-05-09 03:54:12,pending,7186.85,804 Morning Lane,2021-02-14 05:49:48,2022-06-14 02:47:10
1030,704,2023-05-09 22:05:18,processing,2168.56,60546 Buell Plaza,2021-07-08 13:06:01,2022-06-16 13:01:58
1031,73,2023-09-08 01:50:45,shipped,4689.14,7 Dahle Place,2021-12-21 03:41:53,2022-05-21 17:45:08
1032,511,2023-09-12 16:32:35,pending,8126.83,64 Lunder Place,2021-03-12 03:40:18,2022-03-25 12:24:46
1033,890,2023-11-07 07:41:09,delivered,8631.68,68 Grim Avenue,2021-02-26 08:45:42,2022-06-29 09:51:10
1034,924,2023-11-28 19:39:06,pending,7290.97,833 Mariners Cove Lane,2021-11-25 11:52:05,2022-02-14 12:47:26
1035,476,2023-11-27 04:17:24,pending,6559.73,87304 Fremont Court,2021-04-21 07:41:58,2022-10-17 00:00:40
1036,501,2023-02-28 14:31:23,shipped,6852.99,7 Brickson Park Court,2021-04-23 19:01:45,2022-02-03 09:45:05
1037,571,2023-02-09 21:54:37,delivered,1935.53,10 Montana Point,2021-01-02 22:02:24,2022-12-27 10:16:37
1038,823,2023-11-07 18:12:26,delivered,1741.53,91 Ronald Regan Place,2021-06-17 22:38:19,2022-07-06 21:04:46
1039,859,2023-04-09 01:32:24,pending,8105.24,24511 Sachs Place,2021-10-21 20:56:51,2022-12-22 01:35:26
1040,352,2023-07-02 06:49:06,pending,6253.34,363 Kennedy Road,2021-08-19 10:24:15,2022-03-09 04:13:36
1041,964,2023-01-28 10:11:41,shipped,6784.14,5237 Vidon Pass,2021-05-19 00:57:08,2022-10-07 04:24:14
1042,226,2023-06-03 07:12:27,processing,2739.73,62197 Carberry Junction,2021-04-09 23:05:34,2022-07-29 21:14:13
1043,175,2023-12-02 09:59:39,pending,3063.13,84453 International Road,2021-05-01 15:59:57,2022-09-05 02:16:39
1044,729,2023-03-20 21:56:18,pending,3638.86,93634 Fremont Center,2021-07-28 20:02:07,2022-01-09 06:56:05
1045,579,2023-02-16 09:18:04,processing,247.97,0675 Hagan Center,2021-06-30 17:48:09,2022-11-09 04:45:55
1046,532,2023-12-30 12:24:37,processing,5990.91,5271 Mifflin Way,2021-12-14 23:05:38,2022-07-13 10:30:07
1047,936,2023-09-07 15:03:46,delivered,2911.28,7 Westport Alley,2021-11-11 12:08:16,2022-06-12 07:50:50
1048,311,2023-09-30 18:47:55,delivered,4845.79,9376 Coolidge Park,2021-07-11 08:35:13,2022-08-25 09:55:37
1049,749,2023-09-06 17:00:28,shipped,3509.26,4 Vernon Pass,2021-07-14 12:49:52,2022-03-09 04:08:42
1050,14,2023-11-09 16:49:09,delivered,3841.16,51250 Michigan Trail,2021-08-22 10:25:04,2022-07-07 01:32:12
1051,487,2023-05-30 21:15:10,shipped,479.53,95 Farmco Center,2021-02-02 23:57:31,2022-01-10 03:26:03
1052,330,2023-01-12 07:17:50,pending,7902.48,10471 Almo Pass,2021-04-08 04:25:05,2022-09-08 23:14:20
1053,92,2023-05-15 11:21:19,pending,3340.78,0 Alpine Junction,2021-05-03 19:05:24,2022-03-31 07:18:12
1054,399,2023-11-10 01:30:46,shipped,662.0,4 Orin Hill,2021-12-22 22:14:36,2022-04-12 11:50:04
1055,299,2023-10-23 07:05:34,pending,4040.71,96 Carberry Circle,2021-07-07 05:46:37,2022-03-08 10:40:00
1056,96,2023-02-15 10:42:21,delivered,3617.93,8685 Veith Way,2021-11-21 12:24:18,2022-07-20 04:07:55
1057,874,2023-02-24 19:44:17,processing,6007.31,742 Sommers Point,2021-09-06 21:06:32,2022-04-03 03:49:14
1058,372,2023-01-22 16:02:10,pending,6762.65,26796 Kedzie Park,2021-01-06 04:10:44,2022-08-01 07:31:17
1059,18,2023-10-08 11:05:42,processing,5762.67,4 Scott Center,2021-03-16 12:58:25,2022-12-14 03:05:25
1060,474,2023-07-27 00:43:52,pending,9388.46,7754 Schmedeman Place,2021-03-15 15:57:42,2022-08-31 11:43:41
1061,298,2023-10-15 19:12:36,shipped,5829.58,750 Sugar Avenue,2021-12-09 17:55:52,2022-09-05 00:44:10
1062,334,2023-03-03 02:42:50,processing,2165.89,1 Monterey Way,2021-03-27 10:39:02,2022-01-27 13:37:05
1063,947,2023-03-22 00:34:09,pending,1717.11,53 Havey Pass,2021-12-22 11:20:19,2022-07-05 00:18:13
1064,46,2023-01-17 21:13:35,processing,1112.18,93427 Waywood Circle,2021-03-05 17:41:26,2022-01-22 18:04:57
1065,539,2023-07-25 07:25:24,processing,5782.06,9201 Hallows Plaza,2021-01-10 11:42:27,2022-11-23 05:44:23
1066,238,2023-12-14 18:04:00,shipped,1954.35,0 Bashford Junction,2021-08-08 03:19:27,2022-02-20 21:44:53
1067,510,2023-02-13 18:14:10,processing,1762.43,24685 Eagle Crest Circle,2021-07-16 11:16:22,2022-11-04 12:54:19
1068,354,2023-10-13 19:55:49,delivered,3498.76,20 Reindahl Terrace,2021-10-14 23:56:40,2022-04-07 10:21:14
1069,195,2023-03-06 17:37:04,delivered,9404.27,04 Dorton Circle,2021-07-21 22:06:01,2022-01-06 13:07:38
1070,146,2023-05-17 14:58:52,shipped,3444.1,117 Vera Pass,2021-02-22 21:30:46,2022-07-31 16:47:54
1071,579,2023-11-04 19:27:29,pending,3621.95,2 Gale Trail,2021-05-23 07:05:10,2022-05-17 21:27:13
1072,174,2023-02-24 20:03:53,shipped,7796.37,0330 Kropf Circle,2021-05-16 07:16:22,2022-12-11 11:08:07
1073,940,2023-03-31 05:19:11,shipped,2311.57,5 Prairieview Court,2021-05-21 08:51:30,2022-11-20 12:12:29
1074,810,2023-11-25 20:59:16,shipped,7115.02,830 Muir Pass,2021-08-06 03:29:26,2022-12-05 15:38:57
1075,560,2023-09-18 04:42:42,pending,1123.57,847 Maywood Trail,2021-06-30 16:18:51,2022-09-28 08:09:51
1076,748,2023-06-17 10:59:08,processing,7603.28,4863 Arrowood Pass,2021-11-27 08:10:29,2022-09-30 23:35:52
1077,89,2023-09-26 03:42:42,shipped,6069.59,18610 North Avenue,2021-11-08 01:01:41,2022-05-09 08:28:38
1078,605,2023-04-06 00:30:24,delivered,7377.41,60982 Vernon Terrace,2021-09-08 06:09:51,2022-12-13 05:58:15
1079,60,2023-04-23 19:11:38,processing,4062.62,201 Moulton Alley,2021-12-30 21:11:47,2022-08-24 09:22:23
1080,875,2023-04-06 00:40:55,pending,3366.6,763 Dunning Crossing,2021-12-14 04:31:53,2022-12-21 10:11:22
1081,837,2023-12-08 20:35:12,processing,6220.09,8967 Farmco Alley,2021-05-09 10:18:32,2022-02-17 04:52:42
1082,907,2023-10-16 10:52:28,delivered,2911.28,57011 Hanson Park,2021-05-25 00:12:04,2022-05-30 13:22:25
1083,426,2023-09-11 03:01:04,shipped,8007.91,56 Westend Avenue,2021-04-01 04:45:32,2022-12-29 23:06:56
1084,200,2023-06-27 02:13:27,pending,1557.71,32450 Blue Bill Park Pass,2021-02-27 09:19:45,2022-03-11 02:20:08
1085,315,2023-05-25 11:28:44,shipped,744.55,3 Eagle Crest Lane,2021-03-03 03:47:05,2022-11-08 17:27:09
1086,607,2023-07-24 04:57:46,shipped,8194.68,8 Sauthoff Crossing,2021-12-22 02:42:13,2022-06-23 07:27:41
1087,616,2023-08-01 02:14:36,pending,1988.97,034 Clemons Park,2021-10-09 18:01:11,2022-10-05 04:54:49
1088,890,2023-10-14 18:01:04,processing,3710.79,7 Susan Avenue,2021-12-21 13:19:49,2022-07-17 13:50:23
1089,767,2023-05-19 03:03:33,processing,9338.9,82199 Nelson Road,2021-03-19 20:19:26,2022-06-04 19:41:35
1090,679,2023-12-16 22:47:05,delivered,3529.84,938 Derek Junction,2021-10-06 03:18:39,2022-01-25 17:54:40
1091,396,2023-04-21 06:09:31,shipped,9162.95,178 Green Place,2021-10-25 11:50:17,2022-05-26 14:24:51
1092,548,2023-07-08 00:18:42,delivered,148.61,449 Mayer Hill,2021-06-21 03:23:07,2022-10-24 09:41:13
1093,216,2023-05-20 20:22:43,delivered,4708.77,676 Continental Plaza,2021-10-28 05:04:13,2022-08-23 07:17:40
1094,732,2023-02-01 16:22:12,processing,5299.56,50 Miller Lane,2021-04-15 18:03:30,2022-07-23 03:50:28
1095,861,2023-06-15 09:58:12,shipped,7414.84,7 Warner Road,2021-11-03 03:00:02,2022-06-19 16:59:14
1096,241,2023-03-15 17:04:31,shipped,8799.3,34012 Crest Line Way,2021-03-31 02:56:45,2022-08-26 07:31:14
1097,702,2023-11-24 08:26:46,processing,4109.97,8 Elgar Trail,2021-04-28 05:59:49,2022-05-31 11:49:54
1098,266,2023-08-12 02:19:39,pending,6000.65,2470 Kropf Drive,2021-04-13 17:56:17,2022-10-06 00:54:06
1099,639,2023-05-27 03:41:11,shipped,5019.12,03 Linden Crossing,2021-03-27 02:02:14,2022-09-09 22:47:26
1100,176,2023-12-04 22:04:13,delivered,61.82,69776 Mandrake Avenue,2021-08-01 07:13:38,2022-11-10 23:29:55
1101,78,2023-01-11 02:32:20,delivered,1783.03,8 Dunning Pass,2021-08-31 05:46:16,2022-11-26 15:54:18
1102,127,2023-04-16 08:42:55,shipped,7507.13,33 Carberry Plaza,2021-04-09 03:39:18,2022-08-24 13:02:59
1103,806,2023-03-08 07:22:26,shipped,6583.2,759 Jenifer Way,2021-10-11 05:00:11,2022-02-05 04:01:46
1104,419,2023-04-15 12:23:49,delivered,1055.79,1631 Schmedeman Court,2021-05-21 12:59:46,2022-03-06 11:02:21
1105,796,2023-10-05 19:01:37,delivered,2857.3,204 Lyons Point,2021-01-05 07:25:16,2022-12-22 05:29:18
1106,612,2023-02-16 01:22:22,processing,726.75,8739 Corben Center,2021-08-06 04:02:26,2022-09-24 18:21:45
1107,367,2023-02-19 08:05:40,shipped,8811.88,38 Carey Alley,2021-10-27 19:55:05,2022-07-03 11:42:27
1108,526,2023-05-12 03:33:26,pending,3876.16,2340 Alpine Park,2021-09-22 02:45:03,2022-04-14 03:24:15
1109,253,2023-05-25 23:07:46,delivered,4540.6,43 Buell Trail,2021-09-18 16:32:59,2022-12-10 08:13:41
1110,25,2023-04-02 13:56:08,shipped,469.52,45334 Colorado Road,2021-06-21 00:13:45,2022-03-02 20:25:53
1111,402,2023-11-07 08:40:56,pending,9810.76,5 Hagan Crossing,2021-01-15 23:35:45,2022-07-12 08:40:44
1112,931,2023-08-31 20:43:16,delivered,7364.19,049 Main Circle,2021-05-20 05:26:15,2022-05-04 22:26:33
1113,475,2023-09-12 21:05:38,shipped,7404.98,559 Mendota Way,2021-01-21 08:34:33,2022-04-17 09:39:35
1114,191,2023-07-22 07:54:08,delivered,423.48,398 New Castle Parkway,2021-07-26 01:17:18,2022-08-02 19:48:01
1115,385,2023-06-05 16:04:00,shipped,3435.74,30906 Harper Point,2021-10-19 07:30:32,2022-01-23 18:19:47
1116,892,2023-04-23 15:02:09,processing,7241.48,147 Brentwood Place,2021-04-11 07:30:31,2022-01-09 06:00:06
1117,563,2023-12-19 00:06:25,processing,3887.41,578 Muir Hill,2021-08-31 09:55:27,2022-09-10 20:59:20
1118,698,2023-10-18 23:01:00,processing,4982.44,7298 Golden Leaf Parkway,2021-12-22 05:11:47,2022-02-22 04:37:30
1119,913,2023-08-07 04:27:51,shipped,2044.78,5495 Spaight Street,2021-02-10 05:47:25,2022-02-12 01:22:53
1120,326,2023-06-05 03:35:35,processing,4394.91,246 Hudson Terrace,2021-11-28 11:34:03,2022-01-21 04:54:55
1121,245,2023-09-20 16:04:53,pending,9057.34,818 Dexter Center,2021-05-06 03:43:44,2022-08-18 11:45:21
1122,122,2023-06-23 23:58:24,shipped,4688.44,37 Utah Plaza,2021-02-14 21:51:43,2022-01-02 05:24:53
1123,355,2023-05-21 07:39:32,pending,5013.67,208 Shasta Place,2021-01-23 23:31:30,2022-04-16 21:23:52
1124,155,2023-02-06 13:08:45,processing,5861.0,095 Harper Street,2021-06-08 21:05:17,2022-10-14 19:24:35
1125,407,2023-12-16 17:11:36,pending,858.84,02 American Ash Drive,2021-06-17 00:47:51,2022-03-03 12:28:20
1126,278,2023-05-04 20:31:19,processing,9079.68,318 Mandrake Way,2021-10-08 08:49:44,2022-08-06 06:35:27
1127,375,2023-06-13 04:09:02,delivered,1604.34,062 Delaware Drive,2021-05-01 21:42:40,2022-11-06 09:38:05
1128,786,2023-10-12 06:00:30,pending,3901.69,4778 Eliot Court,2021-02-22 12:47:15,2022-01-02 09:06:02
1129,543,2023-10-21 19:38:12,pending,6062.22,26 Butternut Lane,2021-08-17 03:36:13,2022-05-13 19:38:29
1130,544,2023-08-13 20:33:32,shipped,5350.88,4 Valley Edge Point,2021-04-02 07:22:19,2022-01-31 03:00:44
1131,11,2023-04-20 18:36:14,shipped,4741.87,8 Eliot Hill,2021-02-16 20:19:55,2022-07-15 03:50:38
1132,791,2023-06-29 03:58:39,pending,111.34,1175 Florence Place,2021-07-14 17:01:36,2022-09-14 18:50:25
1133,201,2023-11-30 20:31:22,delivered,2559.71,7 Westend Court,2021-09-14 05:17:02,2022-08-04 12:58:48
1134,198,2023-10-06 12:11:18,processing,7507.67,87 Loomis Terrace,2021-07-12 16:34:55,2022-05-16 22:05:57
1135,702,2023-06-02 16:27:17,processing,3894.14,4227 Scoville Alley,2021-09-11 02:20:23,2022-05-28 06:14:42
1136,385,2023-02-09 17:49:01,processing,2074.08,62 Cherokee Street,2021-04-24 15:32:45,2022-07-17 11:24:30
1137,781,2023-02-24 07:24:28,delivered,6284.66,9 Kingsford Street,2021-04-12 18:54:24,2022-01-29 08:02:03
1138,248,2023-12-17 05:04:47,delivered,7914.64,3627 Heffernan Place,2021-10-28 21:03:57,2022-08-16 15:00:18
1139,321,2023-06-15 23:40:40,pending,5887.07,233 Acker Street,2021-03-20 07:25:14,2022-10-25 02:48:40
1140,217,2023-05-14 15:35:39,shipped,7767.18,49209 Cody Court,2021-03-22 02:09:18,2022-01-19 20:52:50
1141,77,2023-08-01 11:59:22,pending,1525.25,441 Park Meadow Way,2021-06-04 20:32:50,2022-05-18 19:18:24
1142,414,2023-04-26 02:12:52,pending,4646.97,3 Moland Avenue,2021-09-04 06:12:03,2022-08-24 16:00:47
1143,901,2023-10-25 18:02:11,delivered,9222.63,876 Crest Line Terrace,2021-11-23 16:51:47,2022-04-08 01:35:06
1144,934,2023-04-04 05:29:26,shipped,361.78,98 Grover Pass,2021-03-31 05:05:20,2022-06-27 14:26:41
1145,838,2023-02-24 14:37:18,shipped,3677.21,593 4th Center,2021-10-07 22:16:07,2022-10-12 23:50:35
1146,177,2023-07-24 11:52:42,pending,660.41,00 Grasskamp Hill,2021-04-30 20:35:24,2022-11-03 07:12:25
1147,245,2023-03-30 07:47:48,pending,8254.57,588 Badeau Lane,2021-08-30 14:03:05,2022-04-09 07:18:22
1148,876,2023-03-03 12:55:35,pending,1902.07,89 Ramsey Center,2021-10-31 11:43:02,2022-11-08 05:56:51
1149,192,2023-11-17 04:42:36,delivered,6081.46,833 Knutson Parkway,2021-01-19 02:25:34,2022-09-16 18:23:50
1150,228,2023-07-03 15:07:46,delivered,4238.85,098 Manley Court,2021-04-26 23:51:59,2022-11-19 14:20:23
1151,330,2023-09-26 02:16:47,pending,9240.36,6 Sloan Street,2021-07-18 16:40:59,2022-03-27 16:31:24
1152,167,2023-10-20 06:28:45,delivered,8814.0,7070 Westerfield Hill,2021-02-12 19:10:18,2022-04-05 12:41:09
1153,584,2023-03-19 14:32:57,shipped,867.57,56 6th Junction,2021-10-11 00:42:42,2022-10-31 10:57:02
1154,955,2023-05-14 22:19:30,pending,4191.52,259 Dixon Parkway,2021-08-06 17:35:13,2022-02-27 04:44:15
1155,902,2023-07-29 13:02:21,delivered,2550.67,2650 Orin Way,2021-03-09 01:03:52,2022-07-13 02:38:20
1156,997,2023-02-12 10:30:53,pending,2724.48,3431 Kensington Point,2021-05-29 16:13:09,2022-04-10 17:41:05
1157,563,2023-08-02 21:44:41,pending,8842.17,4253 Almo Center,2021-05-14 04:39:05,2022-08-15 17:22:00
1158,520,2023-06-21 22:20:21,processing,1291.08,874 Delaware Crossing,2021-12-09 12:49:40,2022-05-01 03:51:09
1159,621,2023-11-10 04:45:02,processing,4423.19,4 Kensington Parkway,2021-08-06 00:20:54,2022-05-01 01:34:03
1160,690,2023-01-11 09:07:35,delivered,5010.44,393 Sage Point,2021-04-02 03:23:03,2022-02-06 23:08:37
1161,380,2023-11-08 18:32:05,delivered,3523.16,65678 Logan Circle,2021-09-29 04:34:19,2022-02-03 11:51:37
1162,672,2023-07-13 08:47:20,delivered,9178.13,2060 Melody Road,2021-12-04 13:09:29,2022-02-02 01:59:24
1163,926,2023-09-10 23:17:21,shipped,2901.65,87713 Mesta Terrace,2021-01-08 20:30:41,2022-01-06 20:55:07
1164,8,2023-12-20 19:03:16,delivered,8548.96,6 Roxbury Hill,2021-05-16 22:46:05,2022-07-26 15:11:30
1165,80,2023-11-01 19:12:00,processing,9478.19,1 Cascade Center,2021-12-21 10:52:58,2022-07-15 19:55:32
1166,314,2023-09-24 23:30:30,pending,5770.12,80 North Lane,2021-11-02 17:07:35,2022-06-26 10:02:49
1167,765,2023-05-05 16:01:00,pending,7168.42,23 Kenwood Road,2021-12-07 10:56:32,2022-02-04 12:06:48
1168,342,2023-05-25 18:55:50,pending,1515.86,511 Northview Lane,2021-12-20 13:09:25,2022-03-29 06:53:34
1169,734,2023-07-27 11:12:26,processing,5608.59,5952 Acker Park,2021-10-16 14:16:20,2022-03-17 16:42:27
1170,399,2023-08-22 12:09:18,delivered,8254.02,44513 Northfield Hill,2021-09-15 21:51:09,2022-03-01 21:40:30
1171,525,2023-10-17 03:30:11,delivered,2362.67,98234 Maple Wood Plaza,2021-10-31 20:42:04,2022-08-06 15:14:06
1172,545,2023-11-23 23:32:14,shipped,4949.0,02 Katie Alley,2021-12-12 18:39:10,2022-07-24 05:21:34
1173,578,2023-03-30 07:36:44,processing,4423.45,1 Weeping Birch Circle,2021-02-15 01:05:08,2022-04-08 13:28:46
1174,797,2023-03-23 03:41:57,processing,4414.25,99154 Anthes Terrace,2021-01-15 17:16:19,2022-09-16 15:21:45
1175,184,2023-10-22 10:48:40,processing,6073.4,7008 Grim Avenue,2021-04-30 16:38:40,2022-10-20 06:14:10
1176,408,2023-01-22 03:00:56,shipped,6908.44,38 Carey Plaza,2021-02-10 15:27:37,2022-10-23 02:03:07
1177,31,2023-07-17 19:33:42,delivered,201.86,7928 Thackeray Park,2021-10-27 16:04:02,2022-11-09 02:25:21
1178,253,2023-07-24 14:38:29,shipped,9263.18,33391 Mallory Lane,2021-11-29 06:25:45,2022-03-12 06:16:07
1179,128,2023-03-03 07:05:52,delivered,5527.59,8 Elgar Hill,2021-03-02 00:15:06,2022-10-05 01:04:46
1180,293,2023-04-27 04:09:53,pending,9466.52,033 Starling Plaza,2021-05-10 08:01:35,2022-09-10 11:49:25
1181,465,2023-02-06 16:31:40,pending,3144.98,9 Clarendon Way,2021-08-17 22:40:15,2022-09-18 13:19:28
1182,190,2023-03-25 15:53:54,delivered,4558.12,36866 Holy Cross Place,2021-08-22 21:45:38,2022-01-31 06:19:36
1183,679,2023-03-12 03:03:55,processing,559.7,9 John Wall Court,2021-10-30 15:40:17,2022-08-06 06:40:52
1184,808,2023-09-25 22:56:36,shipped,5513.58,5666 Muir Hill,2021-11-27 10:40:01,2022-05-10 17:16:43
1185,439,2023-03-24 18:28:16,pending,9952.87,2234 Paget Alley,2021-06-03 16:17:37,2022-04-14 13:18:14
1186,709,2023-05-27 04:07:33,shipped,7547.55,45 Riverside Park,2021-11-29 11:59:30,2022-01-31 20:05:36
1187,22,2023-11-24 13:54:35,pending,5295.46,09180 7th Alley,2021-09-06 13:05:43,2022-05-24 12:46:11
1188,894,2023-10-18 12:18:23,shipped,7513.12,921 Quincy Court,2021-01-19 22:00:56,2022-12-21 07:47:23
1189,325,2023-11-28 04:03:17,pending,4528.9,25434 Melvin Hill,2021-08-05 04:20:14,2022-04-18 07:57:51
1190,394,2023-09-02 15:03:26,shipped,9994.84,6 Monument Terrace,2021-06-10 06:57:10,2022-03-26 23:33:40
1191,30,2023-10-26 12:55:33,pending,9600.44,58 Dovetail Street,2021-09-03 03:36:26,2022-07-12 18:38:33
1192,597,2023-12-09 01:21:02,shipped,4403.76,4998 Doe Crossing Way,2021-06-04 08:28:50,2022-12-26 21:08:06
1193,743,2023-12-27 02:17:52,shipped,1632.13,6 Holmberg Way,2021-05-09 05:59:41,2022-09-05 19:37:18
1194,57,2023-02-03 14:05:17,pending,3286.75,489 Erie Place,2021-11-20 16:47:43,2022-07-31 13:11:27
1195,93,2023-03-13 23:52:13,shipped,862.98,214 Hoffman Circle,2021-07-19 14:33:23,2022-08-08 00:23:30
1196,807,2023-11-23 16:57:36,shipped,7772.71,1691 Pierstorff Lane,2021-03-24 05:14:29,2022-06-07 07:19:28
1197,974,2023-06-04 11:17:03,pending,2243.25,95160 Bartillon Parkway,2021-11-13 21:37:38,2022-08-20 08:48:11
1198,829,2023-01-01 19:38:28,pending,5635.54,60 Autumn Leaf Place,2021-09-10 12:53:30,2022-10-25 04:27:27
1199,239,2023-11-28 22:59:00,pending,2965.81,9 Del Mar Circle,2021-06-30 11:21:21,2022-07-21 02:19:08
1200,38,2023-10-11 22:13:43,delivered,5542.41,90523 Bay Parkway,2021-07-25 03:54:00,2022-08-15 15:21:40
1201,816,2023-02-18 15:26:22,delivered,9772.12,7 Arapahoe Avenue,2021-08-22 08:17:06,2022-07-24 14:00:54
1202,661,2023-08-23 16:26:52,pending,9042.7,46 Westridge Place,2021-11-30 18:53:20,2022-02-16 15:52:47
1203,465,2023-08-11 02:05:46,shipped,6837.58,2 Superior Park,2021-03-17 00:19:24,2022-04-04 15:32:19
1204,690,2023-12-14 14:31:48,pending,8227.27,0 Stuart Hill,2021-03-17 03:56:22,2022-10-23 17:02:37
1205,955,2023-02-20 20:22:10,shipped,4231.68,414 Barnett Trail,2021-08-06 15:13:50,2022-03-28 05:30:26
1206,681,2023-07-05 09:27:13,shipped,1117.2,39502 Butterfield Junction,2021-11-07 20:29:40,2022-07-13 18:31:49
1207,128,2023-03-08 16:50:26,pending,4731.51,4 Shopko Plaza,2021-10-19 12:15:04,2022-09-01 09:56:55
1208,739,2023-04-09 06:48:10,shipped,5547.87,531 Bobwhite Center,2021-11-07 23:05:49,2022-05-14 02:24:51
1209,106,2023-12-19 15:43:39,delivered,4742.68,0 Crescent Oaks Street,2021-10-14 05:03:49,2022-12-16 20:35:31
1210,725,2023-03-03 10:32:55,shipped,9137.85,020 Mitchell Terrace,2021-12-05 04:29:06,2022-12-12 04:03:03
1211,617,2023-04-11 06:06:24,pending,2385.79,077 School Parkway,2021-11-07 20:53:54,2022-07-14 19:49:04
1212,80,2023-11-30 15:47:04,delivered,9695.71,93 Atwood Center,2021-04-18 11:00:27,2022-02-03 13:14:22
1213,514,2023-05-27 05:22:29,delivered,7217.73,314 Jenna Trail,2021-01-27 02:03:17,2022-03-02 01:00:54
1214,151,2023-06-02 09:16:52,delivered,5430.79,82215 Mariners Cove Way,2021-11-19 23:43:58,2022-09-02 14:43:09
1215,159,2023-09-06 17:01:27,shipped,3982.67,748 Stang Circle,2021-06-24 03:09:27,2022-02-01 09:38:05
1216,79,2023-01-21 14:17:00,shipped,8850.9,0 Donald Point,2021-01-23 03:28:59,2022-01-04 05:11:41
1217,239,2023-04-15 09:08:42,processing,6362.14,33971 Welch Crossing,2021-12-05 03:03:31,2022-01-13 17:48:27
1218,83,2023-03-13 14:41:07,shipped,3880.34,69 Myrtle Drive,2021-08-03 05:15:57,2022-09-21 22:49:28
1219,420,2023-08-18 13:45:15,delivered,4343.65,1 Scott Terrace,2021-06-26 12:04:14,2022-03-23 02:19:54
1220,111,2023-01-18 05:31:50,shipped,7128.16,38 Bartelt Street,2021-01-31 20:22:03,2022-09-10 19:57:33
1221,958,2023-07-25 06:16:15,delivered,806.05,85163 Buhler Point,2021-06-17 10:38:32,2022-03-14 04:46:52
1222,793,2023-08-24 08:21:22,processing,2050.61,656 Melby Center,2021-07-29 17:47:48,2022-01-10 22:51:50
